org_id,name,name_simple,country_code,country_name,org_type,org_type_code,source_dataset,source_url
GW-COA-45,SECRETARIA DE ESTADO DO ENSINO SUPERIOR E DA IVESTIGAÇÃO CIENTIFICA (Guinea-Bissau),SECRETARIA DE ESTADO DO ENSINO SUPERIOR E DA IVESTIGAÇÃO CIENTIFICA,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-46,SECRETARIA DE ESTADO DO PLANO E INTEGRAÇÃO REGIONA (Guinea-Bissau),SECRETARIA DE ESTADO DO PLANO E INTEGRAÇÃO REGIONA,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-49,MINISTERIO DA ENERGIA E INDUSTRIA (Guinea-Bissau),MINISTERIO DA ENERGIA E INDUSTRIA,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-72,MINISTERIO DO ENSINO SUPERIOR (Guinea-Bissau),MINISTERIO DO ENSINO SUPERIOR,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-73,SECRETARIA DE ESTADO DA CULTURA (Guinea-Bissau),SECRETARIA DE ESTADO DA CULTURA,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-94,"MINISTÉRIO DA CULTURA, JUVENTUDE E DESPORTES (Guinea-Bissau)","MINISTÉRIO DA CULTURA, JUVENTUDE E DESPORTES",GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-96,MINISTÉRIO DA COMUNICAÇÃO SOCIAL (Guinea-Bissau),MINISTÉRIO DA COMUNICAÇÃO SOCIAL,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-99,MINISTÉRIO DO AMBIENTE E BIODIVERSIDADE (Guinea-Bissau),MINISTÉRIO DO AMBIENTE E BIODIVERSIDADE,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
GW-COA-102,SECRETARIA DE ESTADO DA PRESIDENCIA DO CONSELHO DE MINISTROS (Guinea-Bissau),SECRETARIA DE ESTADO DA PRESIDENCIA DO CONSELHO DE MINISTROS,GW,Guinea-Bissau,Government,10,2024 Budget,https://www.mef.gw/publicacoes/orcamento-geral-do-estado
HT-COA-1111,MINISTERE DE LA PLANIFICATION ET DE LA (Haiti),MINISTERE DE LA PLANIFICATION ET DE LA,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1112,"MINISTERE DE L'ECONOMIE ET DES FINANCES 8,015,003,579 (Haiti)","MINISTERE DE L'ECONOMIE ET DES FINANCES 8,015,003,579",HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1113,"MINIS. DE L'AGRICULTURE, RESSOURCES NATURELLES/DEVELOP/RURAL (Haiti)","MINIS. DE L'AGRICULTURE, RESSOURCES NATURELLES/DEVELOP/RURAL",HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1114,"MINISTERE DES TRAVAUX PUBLICS, TRANSPORTS ET COMMUNICATIONS (Haiti)","MINISTERE DES TRAVAUX PUBLICS, TRANSPORTS ET COMMUNICATIONS",HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1115,MINISTERE DU COMMERCE ET DE L'INDUSTRIE (Haiti),MINISTERE DU COMMERCE ET DE L'INDUSTRIE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1116,MINISTERE DE L'ENVIRONNEMENT (Haiti),MINISTERE DE L'ENVIRONNEMENT,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1117,MINISTERE DU TOURISME (Haiti),MINISTERE DU TOURISME,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1211,MINISTERE DE LA JUSTICE (Haiti),MINISTERE DE LA JUSTICE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1212,MINISTERE DES HAITIENS VIVANT A L'ETRANGER (Haiti),MINISTERE DES HAITIENS VIVANT A L'ETRANGER,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1213,MINISTERE DES AFFAIRES ETRANGERES (Haiti),MINISTERE DES AFFAIRES ETRANGERES,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1214,LA PRESIDENCE (Haiti),LA PRESIDENCE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1215,LA PRIMATURE (Haiti),LA PRIMATURE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1216,MINISTERE DE L'INTERIEUR & DES COLLECTIVITÉS TERRITORIALES (Haiti),MINISTERE DE L'INTERIEUR & DES COLLECTIVITÉS TERRITORIALES,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1217,MINISTERE DE LA DEFENSE (Haiti),MINISTERE DE LA DEFENSE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1311,MINISTERE DE L'EDUCATION NATIONALE ET DE L A FORM. PROFESS. (Haiti),MINISTERE DE L'EDUCATION NATIONALE ET DE L A FORM. PROFESS.,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1312,MINISTERE DES AFFAIRES SOCIALES (Haiti),MINISTERE DES AFFAIRES SOCIALES,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1313,MINISTERE DE LA SANTE PUBLIQUE ET DE LA POPULATION (Haiti),MINISTERE DE LA SANTE PUBLIQUE ET DE LA POPULATION,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1314,MINISTERE A LA CONDITION FEMININE (Haiti),MINISTERE A LA CONDITION FEMININE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1315,MINISTERE DE LA JEUNESSE DES SPORTS ET DE L ACTION CIVIQUE (Haiti),MINISTERE DE LA JEUNESSE DES SPORTS ET DE L ACTION CIVIQUE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1411,MINISTERE DES CULTES (Haiti),MINISTERE DES CULTES,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1412,MINISTERE DE LA CULTURE (Haiti),MINISTERE DE LA CULTURE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1413,MINISTERE DE LA COMMUNICATION (Haiti),MINISTERE DE LA COMMUNICATION,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1511,INTERVENTIONS PUBLIQUES (Haiti),INTERVENTIONS PUBLIQUES,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1512,DETTE PUBLIQUE (Haiti),DETTE PUBLIQUE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-1513,DOTATIONS SPECIALES SUBVENTION AU SECTEUR DE L'ENERGIE (Haiti),DOTATIONS SPECIALES SUBVENTION AU SECTEUR DE L'ENERGIE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-2211,SENAT DE LA REPUBLIQUE (Haiti),SENAT DE LA REPUBLIQUE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-2212,CHAMBRE DES DEPUTES (Haiti),CHAMBRE DES DEPUTES,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-3211,CONSEIL SUPERIEUR DU POUVOIR JUDICIAIRE (Haiti),CONSEIL SUPERIEUR DU POUVOIR JUDICIAIRE,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-4111,COUR SUPERIEURE DES COMPTES ET DU CONTENTIEUX (Haiti),COUR SUPERIEURE DES COMPTES ET DU CONTENTIEUX,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-4211,CONSEIL ELECTORAL (Haiti),CONSEIL ELECTORAL,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-4212,OFFICE DE PROTECTION DU CITOYEN (Haiti),OFFICE DE PROTECTION DU CITOYEN,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-4311,UNIVERSITE D'ETAT D'HAITI (Haiti),UNIVERSITE D'ETAT D'HAITI,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
HT-COA-4411,ACADEMIE DU CREOLE HAITIEN (Haiti),ACADEMIE DU CREOLE HAITIEN,HT,Haiti,Government,10,2020 Budget,https://mef.gouv.ht/docs/budget-2020-2021.pdf
ID-COA-1,People's Consultative Assembly (Indonesia),People's Consultative Assembly,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-2,People's House of Representative (Indonesia),People's House of Representative,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-4,Supreme Audit Board (Indonesia),Supreme Audit Board,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-5,Supreme Court (Indonesia),Supreme Court,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-6,Attorney General (Indonesia),Attorney General,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-7,Ministry of State Secretary (Indonesia),Ministry of State Secretary,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-8,Vice President (Indonesia),Vice President,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-10,Ministry of Home Affairs (Indonesia),Ministry of Home Affairs,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-11,Ministry of Foreign Affairs (Indonesia),Ministry of Foreign Affairs,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-12,Ministry of Defense (Indonesia),Ministry of Defense,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-13,Ministry of Law and Human Rights (Indonesia),Ministry of Law and Human Rights,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-15,Ministry of Finance (Indonesia),Ministry of Finance,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-18,Ministry of Agriculture (Indonesia),Ministry of Agriculture,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-19,Ministry of Industry (Indonesia),Ministry of Industry,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-20,Ministry of Energy and Mineral Resources (Indonesia),Ministry of Energy and Mineral Resources,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-22,Ministry of Transportation (Indonesia),Ministry of Transportation,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-23,Ministry of National Education (Indonesia),Ministry of National Education,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-24,Ministry of Health (Indonesia),Ministry of Health,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-25,Ministry of Religious Affairs (Indonesia),Ministry of Religious Affairs,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-26,Minitry of Manpower and Transmigration (Indonesia),Minitry of Manpower and Transmigration,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-27,Ministry of Social Affairs (Indonesia),Ministry of Social Affairs,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-29,Ministry of Forestry (Indonesia),Ministry of Forestry,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-32,Ministry of Maritime and Fisheries Affairs (Indonesia),Ministry of Maritime and Fisheries Affairs,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-33,Ministry of Public Work (Indonesia),Ministry of Public Work,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-34,"Coordinating Ministry for Political, Legal, and Securities Affairs (Indonesia)","Coordinating Ministry for Political, Legal, and Securities Affairs",ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-35,Coordinating Ministry for the Economy (Indonesia),Coordinating Ministry for the Economy,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-36,Coordinating Ministry for People Welfare (Indonesia),Coordinating Ministry for People Welfare,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-40,Ministry of Culture and Tourism (Indonesia),Ministry of Culture and Tourism,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-41,Ministry for State Owned Enterprises (Indonesia),Ministry for State Owned Enterprises,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-42,Ministry for Research and Technology (Indonesia),Ministry for Research and Technology,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-43,Ministry for the Environment (Indonesia),Ministry for the Environment,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-44,Ministry for Cooperatives Small and Medium (Indonesia),Ministry for Cooperatives Small and Medium,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-47,Ministry for Women Empowerment and Child Protection (Indonesia),Ministry for Women Empowerment and Child Protection,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-48,Ministry for the Empowerment of State Apparatus and Bureaucracy Reform (Indonesia),Ministry for the Empowerment of State Apparatus and Bureaucracy Reform,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-50,National Intelligence Agency (Indonesia),National Intelligence Agency,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-51,National Cyrpto Agency (Indonesia),National Cyrpto Agency,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-52,National Security Council (Indonesia),National Security Council,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-54,Centreal Bureau of Statistics (Indonesia),Centreal Bureau of Statistics,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-55,Ministry of National Development Planning/National Planning Development Agnecy (Indonesia),Ministry of National Development Planning/National Planning Development Agnecy,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-56,National Land Agency (Indonesia),National Land Agency,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-57,National Library (Indonesia),National Library,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-59,Ministry of Communication and Informatics (Indonesia),Ministry of Communication and Informatics,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-60,Indonesian National Police (Indonesia),Indonesian National Police,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-63,National Agency of Drug and Food Control (Indonesia),National Agency of Drug and Food Control,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-64,National Security Agency (Indonesia),National Security Agency,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-65,Indonesia's Investment Coordinating Board (Indonesia),Indonesia's Investment Coordinating Board,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-66,National Narcotics Board (Indonesia),National Narcotics Board,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-67,Ministry for Acceleration Development Backward Regions (Indonesia),Ministry for Acceleration Development Backward Regions,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-68,National Population and Family Planning Board (Indonesia),National Population and Family Planning Board,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-74,Human Rights Commision (Indonesia),Human Rights Commision,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-77,Constitution Court (Indonesia),Constitution Court,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-78,Central of Analysis Report of Financial Transaction (Indonesia),Central of Analysis Report of Financial Transaction,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-79,Indonesian Institute of Sciences (Indonesia),Indonesian Institute of Sciences,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-80,Agency for National Nuclear Energy (Indonesia),Agency for National Nuclear Energy,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-81,Agency for the Assessment and Application of Technology (Indonesia),Agency for the Assessment and Application of Technology,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-82,The Institute of National Space and Aviation (Indonesia),The Institute of National Space and Aviation,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
ID-COA-83,Agency for Coordination of Survey and National Mapping (Indonesia),Agency for Coordination of Survey and National Mapping,ID,Indonesia,Government,10,2012 Budget,https://drive.google.com/file/d/0ByA9wmvBrAnZUXJEYnI0VWNjNG8/view?usp=sharing&resourcekey=0-OpdW4OFghpKpN7GyZnYQiA
